2021-01-25 11:45:12,#<StrategyBigCandle:0x00005635c41722a8>,YD7348,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 11:45:12,#<StrategyBigCandle:0x00005635c41722a8>,IP6577,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 12:00:00,#<StrategyBigCandleClosing:0x00005635c3ec0190>,UP9405,9,18,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 12:00:00,#<StrategyBigCandleClosing:0x00005635c3ec0190>,DN2156,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 12:00:00,#<StrategyBigCandleClosing:0x00005635c3ec0190>,YD7348,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 12:00:00,#<StrategyBigCandleClosing:0x00005635c3ec0190>,IP6577,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 12:08:05,#<StrategyBigCandleClosing:0x00005635c3ec0190>,UP9405,9,18,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:05,#<StrategyBigCandleClosing:0x00005635c3ec0190>,DN2156,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:05,#<StrategyBigCandleClosing:0x00005635c3ec0190>,YD7348,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:05,#<StrategyBigCandleClosing:0x00005635c3ec0190>,IP6577,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:21,#<StrategyBigCandle:0x00005635c41722a8>,UP9405,9,18,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:21,#<StrategyBigCandle:0x00005635c41722a8>,DN2156,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:21,#<StrategyBigCandle:0x00005635c41722a8>,YD7348,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:08:21,#<StrategyBigCandle:0x00005635c41722a8>,IP6577,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 12:40:08,#<StrategyBigCandle:0x00005635c41722a8>,UP9405,9,18,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:40:08,#<StrategyBigCandle:0x00005635c41722a8>,DN2156,9,135,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:40:08,#<StrategyBigCandle:0x00005635c41722a8>,YD7348,9,135,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:40:08,#<StrategyBigCandle:0x00005635c41722a8>,IP6577,9,135,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:45:01,#<StrategyBigCandleClosing:0x00005635c3ec0190>,UP9405,9,18,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:45:01,#<StrategyBigCandleClosing:0x00005635c3ec0190>,DN2156,9,135,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:45:01,#<StrategyBigCandleClosing:0x00005635c3ec0190>,YD7348,9,135,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:45:01,#<StrategyBigCandleClosing:0x00005635c3ec0190>,IP6577,9,135,BANKNIFTY21JAN31600CE,BUY,<ltp>
2021-01-25 12:48:45,#<StrategyBigCandle:0x00005635c41722a8>,UP9405,9,18,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 12:48:45,#<StrategyBigCandle:0x00005635c41722a8>,DN2156,9,135,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 12:48:45,#<StrategyBigCandle:0x00005635c41722a8>,YD7348,9,135,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 12:48:45,#<StrategyBigCandle:0x00005635c41722a8>,IP6577,9,135,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 13:11:02,#<StrategyBigCandle:0x00005635c412da18>,UP9405,9,18,NIFTY2111414400CE,BUY,<ltp>
