2021-03-30 11:19:14,#<StrategyBigCandle:0x0000557ee173b7d8>,YV6876,25,1875,BANKNIFTY2140134100CE,BUY,327
2021-03-30 11:19:14,#<StrategyBigCandle:0x0000557ee173b7d8>,YR4675,25,1875,BANKNIFTY2140134100CE,BUY,327
2021-03-30 12:01:50,#<StrategyBigCandle:0x0000557ee173b7d8>,YV6876,25,75,BANKNIFTY2140134100CE,SELL,294.9
2021-03-30 12:01:50,#<StrategyBigCandle:0x0000557ee173b7d8>,YR4675,25,75,BANKNIFTY2140134100CE,SELL,294.9
2021-03-30 13:49:49,#<StrategyBigCandle:0x0000557ee173b7d8>,YV6876,25,1875,BANKNIFTY2140134100CE,BUY,245
2021-03-30 13:49:49,#<StrategyBigCandle:0x0000557ee173b7d8>,YR4675,25,1875,BANKNIFTY2140134100CE,BUY,245
2021-03-30 13:54:55,#<StrategyBigCandle:0x0000557ee173b7d8>,YV6876,25,75,BANKNIFTY2140134100CE,SELL,299.6
2021-03-30 13:54:55,#<StrategyBigCandle:0x0000557ee173b7d8>,YR4675,25,75,BANKNIFTY2140134100CE,SELL,299.6
2021-03-31 09:30:01,#<StrategyBigCandle:0x0000561e1e1dcaf8>,YV6876,9,81,NIFTY2140114800PE,BUY,127.55
2021-03-31 09:30:02,#<StrategyBigCandle:0x0000561e1e1dcaf8>,YR4675,9,81,NIFTY2140114800PE,BUY,127.55
2021-03-31 09:41:52,#<StrategyBigCandle:0x0000561e1e1dcaf8>,YV6876,9,9,NIFTY2140114800PE,SELL,96.4
2021-03-31 09:41:52,#<StrategyBigCandle:0x0000561e1e1dcaf8>,YR4675,9,9,NIFTY2140114800PE,SELL,96.4
2021-03-31 14:30:05,#<StrategyBigCandle:0x0000561e1e17ee30>,YV6876,25,1875,BANKNIFTY2140133400PE,BUY,378.75
2021-03-31 14:30:05,#<StrategyBigCandle:0x0000561e1e17ee30>,YR4675,25,1875,BANKNIFTY2140133400PE,BUY,378.75
2021-03-31 14:31:24,#<StrategyBigCandle:0x0000561e1e17ee30>,YV6876,25,75,BANKNIFTY2140133400PE,SELL,349.15
2021-03-31 14:31:24,#<StrategyBigCandle:0x0000561e1e17ee30>,YR4675,25,75,BANKNIFTY2140133400PE,SELL,349.15
